word,vocab_rank,semantic_rank,zone,pc1,pc2
ใน,1,3372,red,-0.9801889203325562,0.13496375632055763
และ,2,25186,red,-0.9483968285926313,0.10013175989612805
ที่,3,11144,red,-0.9930926833750505,0.05208045222427584
ของ,4,24688,red,-0.8994776458557969,0.13017185413766968
เป็น,5,40527,red,-0.9232631299647922,0.17707802293386848
มี,6,6084,red,-0.9195484555470329,0.023607450336613784
การ,7,15059,red,-0.9283143101160785,-0.08774925610405665
ได้,8,21952,red,-0.9641538217766007,0.12355073947251927
โดย,9,26890,red,-0.8908063359481833,0.18667340331467616
กับ,10,34799,red,-0.8144161489463962,0.1992731413660486
ว่า,11,22829,red,-0.8105883342560015,0.13766056419280007
จาก,12,26913,red,-0.833059666024618,0.10364702990865664
ซึ่ง,13,16180,red,-0.9856924842287895,0.1780393336652714
ปี,14,9825,red,-0.8474098395279178,0.24388394121562687
จะ,15,1291,yellow,-0.9304910812890707,-0.024452534963379725
ให้,16,24619,red,-0.8929172207662575,0.02952707044193369
ไม่,17,20131,red,-0.8899762315158677,-0.08350767155837567
ไป,18,31276,red,-0.8439366807113172,0.07978379472112936
พุทธศักราช,19,9235,red,-0.7271034537934821,0.24122354737858748
เมื่อ,20,6748,red,-0.894770603828376,0.1997381472487986
คริสต์ศักราช,21,8733,red,-0.7120976429359548,0.2819085197240856
มา,22,30693,red,-0.8479661179652429,0.2313163615923361
เขา,23,40887,red,-0.8514719668250267,0.09583032072756398
นี้,24,16155,red,-1.0078334674631966,0.06220339994006366
หรือ,25,28206,red,-0.751178998794356,0.09697341193332436
อยู่,26,2150,red,-0.8560129201988579,0.07606831863002493
ถูก,27,33489,red,-0.837399445249389,0.14406747599051406
วันที่,28,7019,red,-0.7604441981671385,0.2910733020336054
ใช้,29,28025,red,-0.8478424708815222,0.022285979333652686
พระ,30,25011,red,-0.6411383347424282,0.22411300232546075
คือ,31,5960,red,-0.8466785276438503,0.20656143100769778
แต่,32,15224,red,-0.9444040922147214,0.01246072067978892
ก็,33,8457,red,-0.8915965221334389,0.07505774581706955
ด้วย,34,42010,red,-0.835228594370919,-0.042393955163553314
คน,35,47003,red,-0.8059581338452989,0.08708984925727599
ได้รับ,36,20593,red,-0.8168167467860024,0.18035154266636896
เพื่อ,37,22967,red,-0.8370800966515208,-0.03806149700878456
อย่าง,38,10807,red,-0.8532573024376764,-0.051372474267739686
ยัง,39,23927,red,-0.9694613594076266,0.13330343305106684
แห่ง,40,31737,red,-0.6962987311448745,0.29099813240050826
ขึ้น,41,12390,red,-0.8323441246587454,0.12319455208735763
ประเทศ,42,9271,red,-0.7791729062285556,0.20319118228418737
ทาง,43,13695,red,-0.7877605601720806,0.06977127766382585
จึง,44,11574,red,-0.864665741262335,0.07323781463223406
เมือง,45,17953,red,-0.6845097729213692,0.32294480262806763
ผู้,46,46896,red,-0.7881971229149664,0.12325522707035395
สามารถ,47,27583,red,-0.8494404797994327,0.03818648316299819
นั้น,48,8534,red,-0.9614728128782912,0.053255599224396134
ถึง,49,441,yellow,-0.81887655065614,0.06157086103958969
ทำให้,50,11862,red,-0.8929685684737065,0.03267401789147185
เธอ,51,33318,red,-0.7168799483608828,0.0934471401423733
ชื่อ,52,42898,red,-0.7279679643201628,0.37153454437267047
สร้าง,53,34065,red,-0.7922393557793086,0.10784791832571688
หนึ่ง,54,27235,red,-0.9217105159362519,0.10712291568654725
ไทย,55,5915,red,-0.7372181245094831,0.043138865740735804
แล้ว,56,10828,red,-0.8904034009045976,0.014391461149887937
ต่อ,57,14784,red,-0.7732614708881749,0.025785028816604126
ชาว,58,34152,red,-0.6884352338880646,0.22786989732375962
แบบ,59,26375,red,-0.6879161065039312,0.005857934613337634
กัน,60,11422,red,-0.7568174268502273,0.05928760976639777
ระหว่าง,61,1485,yellow,-0.8261169658663,0.09356907302590975
เรื่อง,62,33481,red,-0.6809559585472189,0.08637552453767051
เดือน,63,92,green,-0.7382408879416439,0.2289814783301439
ต่อมา,64,26608,red,-0.889894981368822,0.28555925557966827
จังหวัด,65,14339,red,-0.5909563208021463,0.3067814204904489
ทรง,66,20162,red,-0.6650720085967238,0.12757033052294428
ตาม,67,15433,red,-0.8018501557285064,0.03371071118406798
สำหรับ,68,23031,red,-0.8038967540590494,-0.004996843311585564
เกิด,69,9998,red,-0.6760965018567054,0.2187713876871669
ทีม,70,30880,red,-0.6073229977801321,0.2377377190876709
ออก,71,11159,red,-0.7610445852570275,0.09628376831980354
ทั้ง,72,17079,red,-0.9018613753813102,-0.01256855367612294
แรก,73,33670,red,-0.8439416118315425,0.22393967797503264
ช่วง,74,40,green,-0.7850045987964235,0.10779072582220423
อีก,75,24063,red,-0.910441777949531,0.05751090565251559
เช่น,76,39998,red,-0.7804544540644498,0.07229120155747108
มาก,77,2754,red,-0.8629158879708528,-0.06206038247755767
กลุ่ม,78,41407,red,-0.7151976281777914,0.1390758514210989
ต้อง,79,16697,red,-0.8014862730626878,-0.0809210588282997
อำเภอ,80,13267,red,-0.5437994495703352,0.3152814673123808
ความ,81,21468,red,-0.7436148523250554,-0.11611527377672412
เพลง,82,19760,red,-0.5311300577177035,0.16258307204600606
ริ,83,42040,red,-0.5995601330137902,0.5414822913090115
ส่วน,84,9389,red,-0.8657069189885377,0.12367660164669053
ด้าน,85,34537,red,-0.7481463543479671,-0.006754987827274795
ปัจจุบัน,86,16126,red,-0.7799578142246193,0.22248913633071316
ทำ,87,21548,red,-0.7478801152167455,-0.013493450244244861
ใหม่,88,24777,red,-0.820385714672893,0.10427601503540289
พระองค์,89,14303,red,-0.6978891365485064,0.11856666298093835
ที่สุด,90,6417,red,-0.8084661884311785,0.05896097162786486
หลาย,91,24575,red,-0.8815675982024874,0.0187440765149081
วัด,92,15014,red,-0.5780634172647435,0.13755483197720367
บน,93,21802,red,-0.7316753573812977,0.08916470797166827
ลง,94,17937,red,-0.7384833402341573,0.08736368105784192
นา,95,43601,red,-0.6197881956063737,0.5221476694704206
พบ,96,3389,red,-0.7481824852323625,0.1165965656828375
เรียก,97,11920,red,-0.7727617876934058,0.194944646101555
เข้า,98,4480,red,-0.7453252058615099,0.16122020659763206
ตั้งแต่,99,311,yellow,-0.7887914554046779,0.16268676120644984
ตัว,100,24944,red,-0.716308410867378,0.10820692032678073
พื้นที่,101,2429,red,-0.6957800743066227,0.09518039873260645
เริ่ม,102,1157,yellow,-0.7830419523645468,0.11239695895491983
การแข่งขัน,103,9037,red,-0.6066032340556978,0.15461705912614726
ต่าง,104,27738,red,-0.8565691028470652,-0.06237255064796689
จัด,105,3209,red,-0.7399866359270129,0.08343282235996714
ดี,106,38673,red,-0.7304918854237767,0.28773619204369416
มิ,107,44047,red,-0.6314813580844704,0.49000384372326433
ไว้,108,28530,red,-0.7953288886487573,0.007744303703977173
จำนวน,109,39497,red,-0.741024365107681,0.06262365794857247
อา,110,47209,red,-0.6129336967591189,0.4771465807681304
เล่น,111,28175,red,-0.6392725759237986,0.11928612182687431
ภาพยนตร์,112,31862,red,-0.6035953232076214,0.15503715489671258
ภาษา,113,37497,red,-0.562836800791824,0.21711880204611508
วัน,114,6113,red,-0.6548604989647939,0.2092693011319433
ครั้ง,115,2311,red,-0.7032221604295693,0.12675053129361638
โอ,116,40157,red,-0.6332449607928495,0.5103808948926385
สอง,117,25470,red,-0.8478278196053801,0.14842747482132487
รา,118,47895,red,-0.6011588989902403,0.5536176417589479
กา,119,36293,red,-0.5930116187526006,0.5284652910219557
เอ,120,43398,red,-0.6164595178421616,0.4804683627456831
รัฐ,121,41076,red,-0.6015108976718279,0.2537488088269788
จีน,122,14853,red,-0.6887147712799241,0.029203487875648877
โลก,123,25088,red,-0.6999704074900266,0.051593542004892544
นำ,124,31910,red,-0.7747744290069271,0.14958732128152966
มาจาก,125,39871,red,-0.7509672670475869,0.16108061196376944
หลัง,126,13187,red,-0.7462634006236976,0.10348460692891892
ทั้งหมด,127,39638,red,-0.8396081368607317,0.026466377680904887
ซา,128,36504,red,-0.6255577297937993,0.5344516676903691
รี,129,36096,red,-0.6139620112488904,0.525270737338523
กว่า,130,24922,red,-0.7634237370737564,0.000017902111230392714
ตำบล,131,19742,red,-0.477909894900236,0.28288439725920433
พระเจ้า,132,4499,red,-0.5922762748522408,0.2950501270346231
อื่น,133,35104,red,-0.8380876461261912,-0.03995802722807291
เนื่องจาก,134,1903,red,-0.8676673739727102,-0.02953792486016438
ระดับ,135,33107,red,-0.6840204834647277,0.05298833991596411
อาจ,136,10978,red,-0.7718686483457542,-0.06770457160305565
ผ่าน,137,14269,red,-0.7593579712386763,0.026903610641748846
ญี่ปุ่น,138,27256,red,-0.6776478310887225,0.0976795306495029
ลิ,139,43631,red,-0.6014791805813462,0.5033367195219897
ก่อน,140,2478,red,-0.8623311189770045,0.06357597358122258
เขต,141,7366,red,-0.6234443729600088,0.22382870161318227
โรงเรียน,142,31370,red,-0.5727233523241426,0.17819831455266316
ที่จะ,143,20661,red,-0.8133204530231894,-0.0654836801563906
ซี,144,47547,red,-0.6065882927926686,0.45587445515217073
เคย,145,32209,red,-0.821010275678884,0.1907989567472042
ระบบ,146,39528,red,-0.633383914669506,-0.017547116046787922
จน,147,8322,red,-0.7429017987834899,0.007514039663119997
นัก,148,24703,red,-0.6377086645401071,0.15312678963153253
ประมาณ,149,448,yellow,-0.6897630560359196,0.09956964373527513
ตำแหน่ง,150,29754,red,-0.694153044192257,0.1488006669084509
ได้แก่,151,9339,red,-0.7406076943798652,0.27030733748557423
ใหญ่,152,6998,red,-0.7130880182712297,0.13587840826635111
รอบ,153,4883,red,-0.6414042071408843,0.12080710794078914
คำ,154,46695,red,-0.633652774130858,0.15310971553632294
รวม,155,38690,red,-0.7425820736070037,0.08868440228565434
เพียง,156,15825,red,-0.7984601099257994,0.035841740285055296
โร,157,46512,red,-0.5813417119295213,0.5014734456778838
ลา,158,42095,red,-0.5893892409291898,0.4944062100175114
ยา,159,44105,red,-0.5678556317890828,0.35514883607166825
หลังจาก,160,7406,red,-0.8159571061973476,0.1545932911688626
ชุด,161,45764,red,-0.6495325820416945,0.11641133963207237
บริษัท,162,41317,red,-0.5614843831092851,0.3125239094812801
สี,163,26657,red,-0.615283087287902,0.08804169848676915
เกม,164,44310,red,-0.5523142947287736,0.1561359332002733
สมัย,165,5305,red,-0.6547382079646128,0.20206212953213587
เด,166,47584,red,-0.5632623204997658,0.5572208218616406
คา,167,40574,red,-0.5921634745927585,0.49937003087703374
สมเด็จ,168,7454,red,-0.5672655619984956,0.2635818294794889
เร,169,48477,red,-0.5730446832453042,0.5547536468734389
ในประเทศ,170,9227,red,-0.7180987096319329,0.15020790669701892
เวลา,171,3178,red,-0.7163624930871769,0.010898947074514078
เดิม,172,29216,red,-0.7699471455548754,0.223053356662857
สำคัญ,173,4926,red,-0.7832996485323777,0.036784524032115636
งาน,174,8236,red,-0.6482956102162237,0.044375011967358144
เพราะ,175,8516,red,-0.8102379380801652,-0.0641542099492661
อันดับ,176,21535,red,-0.6173214384497288,0.13658885003487717
รัฐบาล,177,20553,red,-0.671813815740249,0.07340977491731816
โก,178,46686,red,-0.5904784161033746,0.5084049416554332
ราช,179,29360,red,-0.5534315965606033,0.2447089143159679
สูง,180,11524,red,-0.6975513422505564,-0.04589379895086189
แก่,181,8866,red,-0.7112154117373294,0.08301536995014336
เซ,182,45336,red,-0.5777143127495454,0.5655602186915784
มัน,183,20546,red,-0.7037952468167364,0.15852061585416058
นิ,184,48411,red,-0.5984973960333577,0.5686653073670955
ตา,185,46599,red,-0.6047392573654592,0.4852010391526139
ฝ่าย,186,15638,red,-0.6451282960750702,0.1405171431801437
ตั้งอยู่,187,30480,red,-0.604903903865942,0.3773438507423913
บริเวณ,188,601,yellow,-0.7173281489120777,0.12865989875704642
บาง,189,9108,red,-0.6566643745915305,0.07391133425025177
วิ,190,31097,red,-0.5550360233175967,0.5418018581213289
ชิ,191,25515,red,-0.5480388644327647,0.42330227321440755
บ้าน,192,9122,red,-0.6124399367068954,0.14347718964616987
มหาวิทยาลัย,193,44379,red,-0.5718636559651468,0.2336955580081482
ลักษณะ,194,11667,red,-0.6953759673628378,-0.009964147703610506
ประกาศ,195,14115,red,-0.6722608962658225,0.15954998818211322
อัน,196,15041,red,-0.6710413687986714,0.0904359284255722
หลัก,197,19258,red,-0.7797395127612068,0.0921797644175535
โค,198,42154,red,-0.574732418774353,0.46579455856722457
ดังกล่าว,199,27954,red,-0.8634980122137494,-0.06138215280186721
เปิด,200,7212,red,-0.6644331993225241,0.09398887570980961
รายการ,201,25482,red,-0.5700475831783866,0.14259640461993048
ซิ,202,48499,red,-0.5730878622941926,0.5374212099927357
ส่ง,203,18541,red,-0.7262336757617405,0.0949235759413257
เกี่ยวกับ,204,46085,red,-0.7312782354324502,-0.04116151756629038
ชนิด,205,7606,red,-0.5752389908673042,0.030931999340065446
อดีต,206,44459,red,-0.6523186561281471,0.27571703175082646
ภายใน,207,5269,red,-0.7582746652500164,-0.03433008354677793
รวมถึง,208,44225,red,-0.8608841129604181,0.07859438673762557
แสดง,209,43100,red,-0.7039722420273383,0.06973806395962567
อังกฤษ,210,12372,red,-0.6626510712354052,0.15938558240206957
โน,211,42243,red,-0.547802828785521,0.5080481455959471
ฟุตบอล,212,32250,red,-0.5187075131848832,0.24692377673284657
พวกเขา,213,24843,red,-0.7847828278180732,-0.005546624507225238
สาม,214,26171,red,-0.7821985321413616,0.15108524099868206
เม,215,46659,red,-0.5804891782993407,0.5453180133938885
นาย,216,42799,red,-0.5575199490803502,0.2663492246332965
เป็นการ,217,24833,red,-0.7351968778755895,-0.047627104594583636
ลี,218,42216,red,-0.5613318999480974,0.5777827953115292
รูปแบบ,219,30485,red,-0.7311948206742988,0.02906063687244719
การศึกษา,220,27832,red,-0.6574201412654133,0.011787836303463669
นอกจากนี้,221,33398,red,-0.8605329035403224,0.12310006139748972
กลับ,222,10543,red,-0.7463912227365926,0.11799168146089303
กำลัง,223,16556,red,-0.7062334081579675,0.026290264030209544
พรรค,224,45013,red,-0.5269141497171971,0.12342397212065911
ฝรั่งเศส,225,11929,red,-0.6443845589513716,0.12772515812973573
แบ่ง,226,3490,red,-0.6699052979744603,0.08716167952088757
ล้าน,227,29042,red,-0.5638412539982353,0.08875728314519063
รุ่น,228,31033,red,-0.5250122461328832,0.15946101251531986
ยุค,229,7911,red,-0.6725891183059733,0.1741748738198707
อัลบั้ม,230,27658,red,-0.4697874924964865,0.19372871471877193
รับ,231,26641,red,-0.6893689972879794,0.08161720743423892
อี,232,41870,red,-0.5839502744724752,0.4581426210681066
โต,233,41698,red,-0.5623959474516427,0.48687886643557354
มากกว่า,234,22902,red,-0.7860673996120782,-0.07149500689256034
ช่วย,235,28159,red,-0.7103067207504438,0.055072822999228825
ภาค,236,2991,red,-0.6220642123828198,0.1662893167647167
จิ,237,44587,red,-0.5275950355031186,0.4116993019723031
ครั้งแรก,238,4800,red,-0.7149955762322385,0.2059157866875294
องค์,239,27167,red,-0.6201214066852967,0.15710888824348362
กลาง,240,1674,red,-0.7140273868565093,0.09570296952861627
สโมสร,241,15097,red,-0.5360652070056299,0.27451605652451294
ลีก,242,9367,red,-0.47799689948126073,0.2423549288629269
เข้าร่วม,243,27470,red,-0.6246709405890111,0.18385655662344608
กลายเป็น,244,34410,red,-0.725907349546839,0.08988560537110463
เปลี่ยน,245,28810,red,-0.748580607524133,0.13359597863254086
เดียว,246,13374,red,-0.8062731860150475,0.07347017683099304
จนถึง,247,140,green,-0.7229283027528726,0.08387792551536827
กีฬา,248,27845,red,-0.5232176781431396,0.08601835131970627
ฐานะ,249,40956,red,-0.7638889536523344,0.1417079654208012
การเลือกตั้ง,250,15632,red,-0.5201297890023633,0.12050615889265005
ชาติ,251,43871,red,-0.6024526929714292,0.1186426265694896
ผลงาน,252,27933,red,-0.65423628611996,0.1242255259936971
น้ำ,253,210,green,-0.6025611093286803,0.011626182927583538
สงคราม,254,17751,red,-0.6481664350012263,0.11243181741359147
ประกอบด้วย,255,31359,red,-0.6783201573394044,0.18859825713524825
ตั้ง,256,29784,red,-0.6839735830834637,0.13371286383732883
ยาว,257,13243,red,-0.578535035744174,0.009521812781333065
ออกจาก,258,20424,red,-0.6769381954110101,0.1876401887441189
เกิดขึ้น,259,1131,yellow,-0.7615013622062985,-0.05048674756780379
ร่วม,260,42642,red,-0.7003271147111675,0.1482092830608304
มีนาคม,261,1182,yellow,-0.6597617125418225,0.3040954400940916
ยู,262,44896,red,-0.5497872688796889,0.43692855737445097
ตน,263,40460,red,-0.7104739514856742,0.04620468918187608
ฤดูกาล,264,346,yellow,-0.5461543881991286,0.2035281813017187
เกาะ,265,7586,red,-0.5301659352191707,0.2563536864292348
ตุลาคม,266,425,yellow,-0.6661783312433167,0.30161302821243097
มัก,267,7287,red,-0.7370995688818941,0.04956527442609195
กองทัพ,268,6056,red,-0.6258039997299533,0.12671159041063546
สิงหาคม,269,401,yellow,-0.6457157177101273,0.3372532907042762
สาย,270,7948,red,-0.5699637655415395,0.1434850055483802
บา,271,42739,red,-0.5261310905800097,0.5079883858082476
กรกฎาคม,272,973,yellow,-0.6452492426777718,0.309465698574153
เขียน,273,47801,red,-0.6106481246540142,0.2094793341894329
กันยายน,274,861,yellow,-0.6589876817952877,0.3184038695000345
วา,275,34138,red,-0.535508583164272,0.5097510090940616
มกราคม,276,780,yellow,-0.6678564518313771,0.30335124198562713
เมษายน,277,290,green,-0.6491336551832276,0.2875374574751613
ข้อมูล,278,39153,red,-0.6283201554803526,-0.03125548353086358
ธันวาคม,279,933,yellow,-0.660150119549799,0.31337292537956757
ภายใต้,280,21112,red,-0.6871716059741365,0.15584046424822884
ตอน,281,1107,yellow,-0.6289937546856499,0.12505377870557097
สมาชิก,282,47116,red,-0.6241712757750528,0.17958856662185102
ใต้,283,3542,red,-0.6373773310860746,0.14497092785209226
ส่วนใหญ่,284,3602,red,-0.7717523513235175,-0.012540331646621753
โม,285,46156,red,-0.5563051341445431,0.49320151747718627
พฤษภาคม,286,293,green,-0.6605244823653259,0.3220008948588286
เท,287,44542,red,-0.5513376097004984,0.5130991900330903
เดินทาง,288,8799,red,-0.6761245180400629,0.18577056469966266
สุดท้าย,289,18538,red,-0.7304591397172002,0.14014056106642425
ปรากฏ,290,23112,red,-0.7208540866281068,0.07591305864496656
แต่ละ,291,6469,red,-0.6713620399681068,-0.008575551154222632
บี,292,31298,red,-0.5386659709046395,0.38829636566545367
รูป,293,42164,red,-0.5992195544612678,0.048161713867844486
เหนือ,294,15949,red,-0.6743623227576707,0.14663671503769551
ทหาร,295,23659,red,-0.6442795844366843,0.04117773029830462
คณะ,296,24026,red,-0.6113705574280835,0.08798479938841693
ระบุ,297,37559,red,-0.7077103715650314,0.17080249433683314
เดียวกัน,298,16291,red,-0.8306863091039514,0.1373118479757871
ประเภท,299,22869,red,-0.6044702499644741,0.04482292160845061
ชั้น,300,16523,red,-0.5781241724448528,0.09208179480481565
อายุ,301,19683,red,-0.6495081650577246,0.1059547782632135
พัฒนา,302,37562,red,-0.6466401943071194,0.14362167476079982
เจ้า,303,20317,red,-0.5472709327816442,0.17152411969844908
ราชวงศ์,304,11264,red,-0.5583830236260768,0.21165950347053544
มิถุนายน,305,580,yellow,-0.6333143028687884,0.3133547036821747
เข้ามา,306,9861,red,-0.7250914870849684,0.10480662117026118
ผล,307,9308,red,-0.6093472213449097,0.07086558542117789
โด,308,42540,red,-0.5419079868019488,0.4732728293892411
อาคาร,309,23182,red,-0.5655918318855928,0.08363193531128539
เลือก,310,39319,red,-0.7230636935380594,0.11925610410118731
ทั้งสอง,311,26791,red,-0.7815444404472043,0.0769920507789039
ภาพ,312,47361,red,-0.6033909397448382,0.021564893834357262
เห็น,313,10129,red,-0.7508638839917074,-0.031160216440355604
น้อย,314,17823,red,-0.6802992445756493,0.06213451376226538
สนับสนุน,315,47462,red,-0.7144886988163792,0.05029319763406917
ยังมี,316,29412,red,-0.7654033646786215,0.04148666928019897
ประชากร,317,10117,red,-0.5291584329487984,0.09567073588901222
เค,318,42304,red,-0.5531455729502599,0.5028459840526586
อีกครั้ง,319,12473,red,-0.7363091933724042,0.17714118471121826
ยังคง,320,16592,red,-0.738081620328718,0.02480576841344296
พฤศจิกายน,321,605,yellow,-0.6460006082799972,0.31218118523011373
ขนาด,322,32392,red,-0.6336578844560604,0.013177110827491397
กุมภาพันธ์,323,942,yellow,-0.6446302368427661,0.330566319420152
แทน,324,45646,red,-0.7236135866904525,0.14893526488684622
ทา,325,47829,red,-0.5533208560445153,0.45477596044405977
เพิ่ม,326,32572,red,-0.7083444794822651,-0.06292353049987853
เรือ,327,3377,red,-0.5317054390735702,0.0888704846207138
กำหนด,328,3897,red,-0.6985318423380982,-0.04564415635668916
ที่อยู่,329,15869,red,-0.6844240158814043,0.08710371823883889
ฮา,330,44316,red,-0.5654318510899845,0.4958133360650859
ถนน,331,8800,red,-0.49099228687806845,0.17016826334625423
ประกอบ,332,22634,red,-0.644828911011884,0.06447755170259348
แนว,333,27342,red,-0.5937090113979373,0.08782248503963008
ช่อง,334,26414,red,-0.5354209361875926,0.10797740209505888
ประชาชน,335,4146,red,-0.6522456137488887,-0.11940820338790999
ทุก,336,8323,red,-0.7247437357176267,-0.10092511013111637
วงศ์,337,26452,red,-0.4699957892846727,0.2323536209099288
ดา,338,47667,red,-0.5622539955392873,0.5382331090879179
เก,339,43431,red,-0.508037266904341,0.5024112118533094
ท่าน,340,27290,red,-0.5807196040277851,0.04029306184156646
มหา,341,25316,red,-0.49684281914368633,0.2390796412407239
มนุษย์,342,35120,red,-0.6430524305682982,-0.04163926250985172
ดิ,343,48362,red,-0.5164463925485228,0.46997607219797805
ชาย,344,26415,red,-0.5893764161882253,0.09556918675571392
แห่งชาติ,345,45237,red,-0.5815488282937649,0.09957297155866562
ย้าย,346,26026,red,-0.6268046721800249,0.2820419825469579
เสียชีวิต,347,36369,red,-0.6145478681770656,0.22027534667988732
อิ,348,47108,red,-0.5383095129420853,0.41593525308919665
พวก,349,29705,red,-0.6167084372765442,0.09781002879655709
สู่,350,5344,red,-0.6503789474321365,0.07034578199607162
ออกมา,351,16094,red,-0.6687006229410515,0.054268692165817575
จักรพรรดิ,352,30110,red,-0.5051365618511909,0.2536263376032539
ติ,353,40198,red,-0.4995635910442302,0.48467394909678324
เอง,354,21183,red,-0.7607217791522297,0.11570871034441627
ก็ได้,355,34862,red,-0.7486915979000797,0.14744950381100397
ร่วมกับ,356,44908,red,-0.7146539502767286,0.3754226252093693
สาขา,357,27524,red,-0.5389886588333864,0.14083459169465135
อาหาร,358,3681,red,-0.5762136907654584,-0.046213815226362365
หญิง,359,42071,red,-0.5795981624453026,0.12884037262341677
โซ,360,38162,red,-0.5812441606261414,0.5085969797943611
เท่านั้น,361,12232,red,-0.7732369369746045,-0.021640317982590182
เสียง,362,47523,red,-0.5323812121609217,0.02667842041847139
โอลิมปิก,363,3338,red,-0.46085329709562395,0.12323538074635676
ทั่วไป,364,14103,red,-0.6759921064978642,-0.0879098640361782
นัด,365,16492,red,-0.43036926256044467,0.190407697577285
สหรัฐ,366,35644,red,-0.6448817496857827,0.08031401838258584
ปลา,367,3500,red,-0.42913803093845027,0.1190354177350592
แม่น้ำ,368,530,yellow,-0.5089709454758975,0.30506491510532585
ศึกษา,369,13504,red,-0.6041544037416036,0.08960542844629837
เต,370,47441,red,-0.5010032045984872,0.5643505566745316
เหตุการณ์,371,16380,red,-0.6534869259066185,0.021864643679175025
อย่างไรก็ตาม,372,10026,red,-0.8158155060434424,0.07802990786423508
สิ่ง,373,24051,red,-0.7353747760726143,-0.1554174661612365
กลับมา,374,13287,red,-0.7017306882837118,0.191736230274154
บาท,375,11943,red,-0.5539647803469164,-0.0015972246947452717
ไอ,376,32032,red,-0.5534630074101711,0.36416773080692516
โล,377,48301,red,-0.5261617635553933,0.5276009824856112
นคร,378,31752,red,-0.5625124262007506,0.3394594620597003
เมตร,379,3352,red,-0.5016369013811295,0.04770997173055797
เหล่านี้,380,30071,red,-0.7864827256350599,-0.13191187693351555
ดู,381,47142,red,-0.5868557711028896,0.17369143237448656
หน่วย,382,47541,red,-0.5588489727243978,0.09325860406177532
ผลิต,383,34904,red,-0.6030181474940205,0.1490943924894636
ชนะ,384,29054,red,-0.5104536611369693,0.2961048675091179
เป็นหนึ่ง,385,39478,red,-0.6770489169183992,0.29917592284964856
สูงสุด,386,3325,red,-0.6238981088079366,0.05429269233857345
โท,387,48077,red,-0.5604920405433759,0.4617629326651122
ฉบับ,388,38892,red,-0.5496141515052599,0.14798083989778846
คณะกรรมการ,389,29034,red,-0.5582714896348836,0.0732892720029983
จากนั้น,390,15776,red,-0.7486993489965901,0.16673070708522117
บุคคล,391,45862,red,-0.6905281846926676,-0.08424440736379916
อาศัย,392,3992,red,-0.6618192312793082,0.01604133823209808
รางวัล,393,27800,red,-0.4979616199525454,0.12460972075132012
ทอง,394,42242,red,-0.5824035722926589,0.15405201816054973
หมายถึง,395,26669,red,-0.6345355364838254,0.04318232367146397
วง,396,38326,red,-0.506276837520719,0.24381759280006407
ดำรงตำแหน่ง,397,29948,red,-0.5295993702881845,0.27836992774386377
กรุง,398,11072,red,-0.5729817461010941,0.24164702588275314
ตะวันออก,399,6355,red,-0.6143679976932517,0.1861890956605226
อาร์,400,46449,red,-0.5561763760912815,0.40732306341645685
กิ,401,47787,red,-0.5261482611252187,0.4192112460976059
ส่วนหนึ่ง,402,15345,red,-0.7114544291309117,0.1710753315981249
แอ,403,40541,red,-0.5574582412714921,0.4607104198562644
ตี,404,41115,red,-0.556552911545984,0.4295146545754309
ภายหลัง,405,24317,red,-0.7918268457641968,0.1840453702005928
ฮิ,406,47114,red,-0.5083241104004067,0.42012911684546406
ประจำ,407,23224,red,-0.6032979522226474,0.1600827945567376
แข่งขัน,408,13984,red,-0.5785789977509319,0.09712882152970613
ชื่อว่า,409,43706,red,-0.6280343985138607,0.42892254326888335
ที่สอง,410,9866,red,-0.7426982617263763,0.1819772255313753
สหรัฐอเมริกา,411,34721,red,-0.6406343537399155,0.12135035124780628
เดอะ,412,44624,red,-0.4813847236362467,0.39154293038780674
ประวัติศาสตร์,413,27274,red,-0.6535370597229637,0.047347310926039894
จบ,414,26421,red,-0.5848226694528208,0.14907024095296187
ยุโรป,415,11033,red,-0.6095056209752318,0.043013957945490865
ทำงาน,416,39035,red,-0.6410012771909949,0.07535529164918599
โย,417,41716,red,-0.5396345011063376,0.474899887959596
นาง,418,40342,red,-0.49762298606737315,0.22753181508938589
ขอ,419,37643,red,-0.6025584730640481,0.12439851810505574
คล้าย,420,34413,red,-0.6095205505037142,0.07032640230786129
นี,421,43686,red,-0.5226066054658876,0.5472947652625324
สุ,422,48681,red,-0.47530325972186216,0.36333179469778987
โจมตี,423,16618,red,-0.6016047081990626,0.11398809287891129
สังกัด,424,47308,red,-0.4745621294407236,0.1972739349339139
หนังสือ,425,37780,red,-0.6005637936622108,0.10982604548915958
มณฑล,426,15734,red,-0.45762558846214646,0.293643342083314
จุด,427,7091,red,-0.6119338624606794,0.0017698341033416198
ศรี,428,26044,red,-0.5124447138018053,0.27121594038195157
โครงการ,429,16111,red,-0.5792138110692059,0.05028693521656884
กู,430,36696,red,-0.49335655748079854,0.4973345136703257
โรค,431,15567,red,-0.5132946220937111,-0.006433321115816994
จำนวนมาก,432,16246,red,-0.7392059022736943,-0.08197910635759122
เข้าสู่,433,1358,yellow,-0.6172199768482354,0.10470865445077712
โบ,434,47794,red,-0.5215724922918968,0.4500588447633276
การแสดง,435,29699,red,-0.596530001782666,0.047476813001880135
ออกอากาศ,436,15123,red,-0.47656149831324324,0.1862841743710043
หาก,437,16710,red,-0.742908105089347,-0.1396893736289294
